hq,pricePerUnit,quantity,buyerName,onMannequin,timestamp,worldName,worldID
True,2672,99,Camellia Yagami,False,1710918098,Gilgamesh,63
True,2672,99,Camellia Yagami,False,1710918097,Gilgamesh,63
True,2672,99,Camellia Yagami,False,1710918096,Gilgamesh,63
True,2672,99,Camellia Yagami,False,1710918095,Gilgamesh,63
True,2600,99,Ryuujin Jizutsu,False,1710916022,Gilgamesh,63
True,2600,99,Night Raid-,False,1710915369,Gilgamesh,63
True,2600,99,Night Raid-,False,1710915367,Gilgamesh,63
True,3089,99,Astrea Lin,False,1710911736,Faerie,54
True,3088,99,Gurrarn Zirnfarr,False,1710911652,Faerie,54
True,3089,33,Arculus Darg,False,1710910544,Faerie,54
True,3088,99,Di'irk Diggler,False,1710910512,Faerie,54
True,2660,99,Dylan Traver,False,1710909582,Gilgamesh,63
True,2839,99,Raye Sentoki,False,1710906691,Adamantoise,73
True,2839,99,Raye Sentoki,False,1710906689,Adamantoise,73
True,2674,25,Apollia Azalea,False,1710906325,Gilgamesh,63
True,2813,25,Phaunna Kyo,False,1710906283,Midgardsormr,65
True,2813,99,Phaunna Kyo,False,1710906281,Midgardsormr,65
True,2800,33,Phaunna Kyo,False,1710906280,Midgardsormr,65
True,2813,99,Phaunna Kyo,False,1710906279,Midgardsormr,65
True,2813,99,Phaunna Kyo,False,1710906277,Midgardsormr,65
True,2813,99,Phaunna Kyo,False,1710906275,Midgardsormr,65
True,2813,99,Phaunna Kyo,False,1710906274,Midgardsormr,65
True,2805,99,Artemis Tanshi,False,1710905772,Jenova,40
False,1500,3,Haru Sakura,False,1710905237,Faerie,54
True,2840,25,Kanae Moonlight,False,1710904681,Adamantoise,73
True,2806,25,Melo Sol,False,1710904118,Jenova,40
True,2997,25,Adilus Beirne,False,1710903780,Gilgamesh,63
True,2997,25,Adilus Beirne,False,1710903779,Gilgamesh,63
True,3089,33,Medreth Clarke,False,1710903601,Faerie,54
True,2807,33,Shiro Raitoningu,False,1710903554,Jenova,40
True,2807,33,Shiro Raitoningu,False,1710903552,Jenova,40
True,2807,33,Shiro Raitoningu,False,1710903550,Jenova,40
True,5493,66,Arisu Ahane,False,1710903416,Faerie,54
True,2800,99,Anne Sibyl,False,1710903303,Jenova,40
True,2689,20,Shironeko Chung,False,1710903198,Gilgamesh,63
True,2689,20,Shironeko Chung,False,1710903195,Gilgamesh,63
True,2842,33,Strange Illusion,False,1710902253,Adamantoise,73
True,2841,99,Uros Avasera,False,1710902241,Adamantoise,73
True,2964,99,Soraya Alcyone,False,1710902206,Cactuar,79
True,2964,99,Capri Sun,False,1710902056,Cactuar,79
True,2800,33,Heavenly Light,False,1710902054,Midgardsormr,65
True,2978,20,Gyr Bal'thr,False,1710901974,Cactuar,79
True,2978,20,Gyr Bal'thr,False,1710901972,Cactuar,79
True,2813,25,Breeze Moonsworn,False,1710901927,Midgardsormr,65
True,2813,25,Breeze Moonsworn,False,1710901793,Midgardsormr,65
True,2813,25,Aonnyx Avarice,False,1710901768,Midgardsormr,65
True,2800,33,Aonnyx Avarice,False,1710901764,Midgardsormr,65
True,3088,99,Dani Muztang,False,1710901451,Faerie,54
True,2810,3,Taeryn Rynn,False,1710900992,Jenova,40
True,3088,99,Intriquality Vega,False,1710900703,Faerie,54
True,2843,99,Mathye West,False,1710900414,Adamantoise,73
True,2808,99,Karma Caelestis,False,1710900228,Jenova,40
True,2848,99,Shizuya Tamaran,False,1710900118,Sargatanas,99
True,2964,99,Micaiah Yune,False,1710900070,Cactuar,79
True,2848,99,Eent Ert,False,1710900045,Sargatanas,99
True,2808,99,Hanekawa Kett,False,1710899951,Jenova,40
True,2997,25,Mefiex Fermatus,False,1710899525,Gilgamesh,63
True,2845,99,Yappo Nappo,False,1710898991,Adamantoise,73
True,2813,99,Yoshikage Mia,False,1710898953,Midgardsormr,65
True,2813,99,Yoshikage Mia,False,1710898952,Midgardsormr,65
True,2997,25,Lilacs Mysiria,False,1710898729,Gilgamesh,63
True,2699,20,Lilacs Mysiria,False,1710898723,Gilgamesh,63
True,2845,25,S'hari Est,False,1710898621,Adamantoise,73
True,2813,99,Further Ado,False,1710898432,Midgardsormr,65
True,2845,25,Hilda Rosinante,False,1710897909,Adamantoise,73
True,2845,25,Kuni Puca,False,1710897895,Adamantoise,73
True,2997,99,Mia Mia,False,1710897791,Gilgamesh,63
True,2997,99,Mia Mia,False,1710897788,Gilgamesh,63
True,2997,25,H'vy Harrison,False,1710897576,Gilgamesh,63
True,2964,99,Illyus Latora,False,1710897349,Cactuar,79
True,2700,36,Maldron Soreil,False,1710897307,Gilgamesh,63
True,2848,99,Bugz Bunny,False,1710897192,Sargatanas,99
True,2848,99,Bugz Bunny,False,1710897191,Sargatanas,99
True,2814,33,Valhakir Atallanos,False,1710897118,Midgardsormr,65
True,2848,99,Ter Bear,False,1710897096,Sargatanas,99
True,2814,33,Moist Cornbread,False,1710896962,Midgardsormr,65
True,2814,99,Hana Sakurai,False,1710896869,Midgardsormr,65
True,2813,99,Hana Sakurai,False,1710896867,Midgardsormr,65
True,2808,99,Lydir Wrath,False,1710896832,Jenova,40
True,2808,99,Ginchiyo Akamura,False,1710896578,Jenova,40
True,2964,99,Zark Greenleaf,False,1710896502,Cactuar,79
True,2848,33,Kathyr Faelsyn,False,1710896352,Adamantoise,73
True,2847,50,Kathyr Faelsyn,False,1710896350,Adamantoise,73
True,2699,20,Tahm Umbra,False,1710896173,Gilgamesh,63
True,2814,33,Aeife Akagane,False,1710896106,Midgardsormr,65
True,3089,99,Quelanna N'lur,False,1710896084,Faerie,54
True,2700,99,Requiem Nekomancer,False,1710896062,Gilgamesh,63
True,2848,99,Coffee Daifuku,False,1710895886,Sargatanas,99
True,2700,99,Super Potato,False,1710895808,Gilgamesh,63
True,2964,99,Raina Noelle,False,1710895704,Cactuar,79
True,2964,99,Raina Noelle,False,1710895703,Cactuar,79
True,2846,99,Takki Marr,False,1710895434,Sargatanas,99
True,2848,99,Klide Raldon,False,1710895341,Adamantoise,73
True,2700,99,Rhayken Rhineheart,False,1710894865,Gilgamesh,63
True,2848,99,Kasdeya Hagane,False,1710894824,Adamantoise,73
True,2847,50,Kasdeya Hagane,False,1710894822,Adamantoise,73
True,2700,99,Celeste Rin,False,1710894595,Gilgamesh,63
True,2809,25,Lily Huorlwesfv,False,1710894583,Jenova,40
True,2807,18,Ham Bug,False,1710894253,Jenova,40
True,2808,99,Epi Ona,False,1710893704,Jenova,40
True,2978,10,Franchesca Lansrike,False,1710893483,Cactuar,79
True,4500,20,Tyki Kai,False,1710893252,Faerie,54
False,2000,12,Hifumi Takemi,False,1710893093,Sargatanas,99
True,2997,28,Alex Everhart,False,1710893045,Gilgamesh,63
True,2964,99,Taline Daybreak,False,1710893004,Cactuar,79
True,2848,99,Ziazoux Boubin,False,1710892915,Adamantoise,73
True,2699,20,Purple Purps,False,1710892871,Gilgamesh,63
True,2699,20,Purple Purps,False,1710892870,Gilgamesh,63
True,2850,99,Sea Bo,False,1710892861,Adamantoise,73
True,2850,99,Sea Bo,False,1710892860,Adamantoise,73
True,2850,99,Sea Bo,False,1710892858,Adamantoise,73
True,2848,99,Lil Wixx,False,1710892851,Adamantoise,73
True,2841,99,Nagakura Shinpachi,False,1710892849,Sargatanas,99
True,3089,99,Zeyles Khione,False,1710892647,Faerie,54
True,2700,99,Lumy Moonlight,False,1710892618,Gilgamesh,63
True,2808,99,Audito Teken,False,1710892467,Jenova,40
True,2848,33,Ahri Kitsune,False,1710891238,Adamantoise,73
True,2814,33,Yuma Yunyun,False,1710891015,Midgardsormr,65
True,2400,10,Chie Galleon,False,1710890919,Cactuar,79
True,2400,10,Chie Galleon,False,1710890918,Cactuar,79
True,2300,16,Chie Galleon,False,1710890916,Cactuar,79
True,2848,33,Teroma Haphmo,False,1710890576,Adamantoise,73
True,2964,99,Drink Arizona,False,1710890567,Cactuar,79
True,2848,25,Tritanius Neptunis,False,1710890445,Sargatanas,99
True,3089,33,Nero Ceruleum,False,1710890423,Faerie,54
True,2997,25,Valmyrina Fal'volir,False,1710890277,Gilgamesh,63
True,2997,25,Valmyrina Fal'volir,False,1710890275,Gilgamesh,63
True,2963,99,Jennifer Farron,False,1710890136,Cactuar,79
True,2841,99,Google Maps,False,1710889333,Sargatanas,99
True,2840,99,Google Maps,False,1710889331,Sargatanas,99
True,2699,99,Esper Saleos,False,1710889136,Gilgamesh,63
True,3089,33,Kaunoet Tyshatont,False,1710888998,Faerie,54
True,2698,20,Azi'zi Elohim,False,1710888800,Gilgamesh,63
True,2698,20,Azi'zi Elohim,False,1710888798,Gilgamesh,63
True,2964,99,Demian Lykaios,False,1710888401,Cactuar,79
True,2815,25,Nex Violentus,False,1710887657,Midgardsormr,65
True,2997,99,Aster Skychaser,False,1710885935,Siren,57
True,2848,99,My'rithia Antibello,False,1710885730,Adamantoise,73
True,2840,99,Win Rar,False,1710884894,Sargatanas,99
True,2842,15,Kai Delfross,False,1710884115,Sargatanas,99
True,2960,33,Lazuli Shizuka,False,1710883033,Cactuar,79
True,2959,99,Iti Toji,False,1710882190,Cactuar,79
True,2807,57,Mahal Jaani,False,1710882050,Jenova,40
True,2809,25,Calum Bricklayer,False,1710880897,Jenova,40
False,1150,15,Kaito Sama,False,1710876403,Gilgamesh,63
True,2997,99,Akane Kurogami,False,1710872622,Siren,57
True,2900,33,Akane Kurogami,False,1710872620,Siren,57
True,2900,33,Akane Kurogami,False,1710872619,Siren,57
True,2995,78,Narellya Niahm,False,1710866955,Siren,57
True,2900,33,Narellya Niahm,False,1710866954,Siren,57
True,2900,99,Narellya Niahm,False,1710866952,Siren,57
True,3091,99,Raise Dead,False,1710847693,Faerie,54
True,2700,99,Kotori Hoshino,False,1710847234,Gilgamesh,63
True,2700,99,Kotori Hoshino,False,1710847233,Gilgamesh,63
True,2997,25,Rorobi Rarabi,False,1710808197,Gilgamesh,63
True,2999,99,Ruby Hoshino,False,1710807968,Siren,57
True,2797,30,Sterling Steel,False,1710806553,Adamantoise,73
True,2815,25,Kane Reed,False,1710806339,Midgardsormr,65
True,3091,99,R'aliam Tia,False,1710804800,Faerie,54
True,2817,25,Lilja Deiijla,False,1710803887,Midgardsormr,65
True,2816,99,Hanako Iki,False,1710803061,Jenova,40
True,1499,99,Eliakin Tarutaru,False,1710801810,Midgardsormr,65
True,1499,99,Eliakin Tarutaru,False,1710801808,Midgardsormr,65
False,1500,3,Yuma Yunyun,False,1710800366,Midgardsormr,65
True,2799,20,Mikh'a Elakha,False,1710800147,Gilgamesh,63
True,2799,20,Mikh'a Elakha,False,1710800145,Gilgamesh,63
True,2799,99,Mikh'a Elakha,False,1710800144,Gilgamesh,63
True,2600,99,Mikh'a Elakha,False,1710800142,Gilgamesh,63
True,2600,99,Mikh'a Elakha,False,1710800140,Gilgamesh,63
True,2600,33,Mikh'a Elakha,False,1710800139,Gilgamesh,63
True,2600,33,Mikh'a Elakha,False,1710800138,Gilgamesh,63
True,2600,33,Mikh'a Elakha,False,1710800137,Gilgamesh,63
True,2600,99,Mikh'a Elakha,False,1710800136,Gilgamesh,63
True,2600,99,Mikh'a Elakha,False,1710800135,Gilgamesh,63
True,2849,99,Shuu San,False,1710799164,Sargatanas,99
True,2849,99,Shuu San,False,1710799162,Sargatanas,99
True,2854,99,Hiro Aeris,False,1710799140,Adamantoise,73
True,2854,99,Hiro Aeris,False,1710799138,Adamantoise,73
True,2999,99,Cinna Plushie,False,1710798171,Siren,57
True,2964,99,Bean Dip,False,1710796795,Cactuar,79
True,2960,33,Bean Dip,False,1710796793,Cactuar,79
True,2960,33,Bean Dip,False,1710796792,Cactuar,79
True,2960,50,Bean Dip,False,1710796791,Cactuar,79
True,2960,50,Bean Dip,False,1710796790,Cactuar,79
True,2960,50,Bean Dip,False,1710796788,Cactuar,79
True,2876,99,Hollows Yve,False,1710796724,Jenova,40
True,2876,99,Hollows Yve,False,1710796723,Jenova,40
True,2876,99,Hollows Yve,False,1710796722,Jenova,40
True,2876,99,Hollows Yve,False,1710796721,Jenova,40
True,2876,99,Hollows Yve,False,1710796720,Jenova,40
True,2876,99,Hollows Yve,False,1710796719,Jenova,40
True,2876,99,Hollows Yve,False,1710796717,Jenova,40
True,2876,99,Hollows Yve,False,1710796716,Jenova,40
True,2876,99,Hollows Yve,False,1710796715,Jenova,40
True,2600,99,Jun Var,False,1710796699,Gilgamesh,63
True,2400,10,Nheu Prii,False,1710796498,Cactuar,79
True,2399,33,Nheu Prii,False,1710796496,Cactuar,79
True,2876,99,Candied Yam,False,1710795871,Jenova,40
True,2600,99,Hiro Takeda,False,1710795634,Gilgamesh,63
True,2399,99,Corn Chowder,False,1710795614,Cactuar,79
True,2005,22,Corn Chowder,False,1710795613,Cactuar,79
True,2400,10,Jehan Poire,False,1710795540,Cactuar,79
True,2400,10,Jehan Poire,False,1710795538,Cactuar,79
True,2600,99,Usuk Isuk,False,1710795098,Gilgamesh,63
True,2854,99,Matve North,False,1710794841,Adamantoise,73
True,2876,99,Zonari Ai,False,1710794541,Jenova,40
True,5999,5,Sly Phantom,False,1710794367,Faerie,54
True,2876,99,Burrowing Snagret,False,1710791028,Jenova,40
True,2818,99,Lax Tax,False,1710790740,Midgardsormr,65
True,2600,99,Vestelle Sawyer,False,1710790646,Gilgamesh,63
True,2876,99,Seki Yuri,False,1710788949,Jenova,40
True,2819,99,Raf Barker,False,1710786369,Midgardsormr,65
True,2856,99,Mega Jutsu,False,1710786017,Adamantoise,73
True,2856,99,Mega Jutsu,False,1710786015,Adamantoise,73
True,2856,99,Mega Jutsu,False,1710786013,Adamantoise,73
True,2856,99,Mega Jutsu,False,1710786012,Adamantoise,73
True,2819,99,Soren Ro,False,1710785092,Midgardsormr,65
False,1000,6,Kjmich Emiya,False,1710784434,Cactuar,79
False,1095,3,Kjmich Emiya,False,1710784433,Cactuar,79
False,2000,6,Kjmich Emiya,False,1710784431,Cactuar,79
True,2400,10,Kjmich Emiya,False,1710784429,Cactuar,79
True,2400,10,Kjmich Emiya,False,1710784428,Cactuar,79
True,3000,33,Setus Naturarights,False,1710783371,Siren,57
True,2876,99,Hoshimio Hikari,False,1710781557,Jenova,40
True,2876,99,Dain Verin,False,1710780673,Jenova,40
True,2600,99,Konga Pls,False,1710775125,Gilgamesh,63
True,2600,99,Konga Pls,False,1710775124,Gilgamesh,63
True,2600,99,Konga Pls,False,1710775122,Gilgamesh,63
True,2600,99,Konga Pls,False,1710775121,Gilgamesh,63
True,2600,99,Tuyaa Borlaaq,False,1710770892,Gilgamesh,63
True,2857,99,Khada Laxan,False,1710769544,Adamantoise,73
True,2877,99,Cold Warm,False,1710759956,Jenova,40
True,2798,89,Fluffy Pawbs,False,1710752821,Gilgamesh,63
True,3000,33,Tracy Starchaser,False,1710752729,Siren,57
True,2851,25,Lekzy Smexy,False,1710750183,Sargatanas,99
True,2851,99,Elina Chan,False,1710746065,Sargatanas,99
True,2850,99,Elina Chan,False,1710746064,Sargatanas,99
True,2850,99,Elina Chan,False,1710746063,Sargatanas,99
True,2850,99,Elina Chan,False,1710746061,Sargatanas,99
True,2997,25,Y'poi Yumi,False,1710744528,Gilgamesh,63
True,2877,99,Night Raid-,False,1710744176,Jenova,40
True,2800,99,Sval Mod,False,1710743531,Adamantoise,73
True,2400,10,Sig'du Ishotto,False,1710743306,Cactuar,79
True,2400,10,Sig'du Ishotto,False,1710743305,Cactuar,79
True,3021,99,Vivian Cary,False,1710741966,Siren,57
True,2400,10,Sajo Manaka,False,1710740304,Cactuar,79
True,2400,10,Sajo Manaka,False,1710740303,Cactuar,79
True,2400,10,Sajo Manaka,False,1710740302,Cactuar,79
True,3093,99,Reyha Jinh,False,1710739863,Faerie,54
True,3093,99,Reyha Jinh,False,1710739843,Faerie,54
True,2877,99,Nageku Kanashimi,False,1710738931,Jenova,40
True,3093,99,Jeff Fahfah,False,1710738629,Faerie,54
True,3021,99,Jo Nah,False,1710738568,Siren,57
True,3092,99,Kitsu Craftingway,False,1710737457,Faerie,54
True,2968,99,Maxx Melee,False,1710736237,Cactuar,79
True,2968,99,Maxx Melee,False,1710736232,Cactuar,79
True,3021,99,Kelvin Ngo,False,1710736038,Siren,57
True,2850,99,Fenix Asches,False,1710736008,Sargatanas,99
True,2997,99,Vyncent Wit,False,1710735618,Gilgamesh,63
True,2997,99,Vyncent Wit,False,1710735617,Gilgamesh,63
True,2997,99,Vyncent Wit,False,1710735615,Gilgamesh,63
True,2858,99,Bea Juice,False,1710735089,Adamantoise,73
True,2967,99,S'vetha Mako,False,1710734959,Cactuar,79
True,2997,25,Green Frappe,False,1710734567,Gilgamesh,63
True,2997,25,Y'poi Yumi,False,1710733512,Gilgamesh,63
True,2400,10,Darwen Ixthania,False,1710733386,Cactuar,79
True,3093,99,Malori Leblanc,False,1710733188,Faerie,54
True,2879,99,Ghostly Echo,False,1710732990,Jenova,40
True,3021,99,Lapicos Rieb,False,1710732758,Siren,57
True,2400,10,Aderyn Lunaria,False,1710732673,Cactuar,79
True,2819,99,Lucky Mister,False,1710731974,Midgardsormr,65
True,3020,99,Yehn'a Amariyo,False,1710731198,Siren,57
True,2400,10,Fruit Snack,False,1710730939,Cactuar,79
True,2400,10,Fruit Snack,False,1710730938,Cactuar,79
True,2400,10,Fruit Snack,False,1710730937,Cactuar,79
True,2996,33,Smooth Sailing,False,1710730801,Gilgamesh,63
True,2968,99,Memory Card,False,1710730766,Cactuar,79
True,2967,99,Yhumi Miyei,False,1710730642,Cactuar,79
True,2853,99,Sumikko Gurashi,False,1710730621,Sargatanas,99
True,2879,25,Dimitri Lionheart,False,1710730312,Jenova,40
True,2996,99,Popoto Salade,False,1710729585,Gilgamesh,63
True,2996,99,Popoto Salade,False,1710729583,Gilgamesh,63
True,2864,99,Nyan Perona,False,1710728389,Adamantoise,73
True,2820,99,Herzeine Everfrost,False,1710728189,Midgardsormr,65
True,2820,99,Allen Amser,False,1710727969,Midgardsormr,65
True,2853,99,Reina Strife,False,1710727149,Sargatanas,99
True,2853,99,Kfc Daddy,False,1710726033,Sargatanas,99
True,2883,26,Azathiel Claywork,False,1710725991,Jenova,40
True,2969,99,Amoreena Valkny,False,1710725866,Cactuar,79
True,2969,99,Amoreena Valkny,False,1710725863,Cactuar,79
True,2400,10,Amoreena Valkny,False,1710725861,Cactuar,79
True,2820,99,Tegridy Weed,False,1710725112,Midgardsormr,65
True,2820,99,Raf Barker,False,1710724887,Midgardsormr,65
True,2852,99,Parula Serinus,False,1710724816,Sargatanas,99
True,2884,99,Faeyle Valentine,False,1710724663,Jenova,40
True,2820,99,Tucari Minha,False,1710723646,Midgardsormr,65
True,2884,99,Ardence Abel,False,1710723500,Jenova,40
True,3022,60,Leanne Naweh,False,1710723356,Siren,57
True,2864,25,Wynndren Valthyra,False,1710723243,Adamantoise,73
True,2864,25,Wynndren Valthyra,False,1710723241,Adamantoise,73
True,2885,99,Pepega Guacamole,False,1710723059,Jenova,40
True,2885,99,Pepega Guacamole,False,1710723057,Jenova,40
True,3022,99,Ren Okami,False,1710722899,Siren,57
True,3022,99,Ren Okami,False,1710722898,Siren,57
True,3022,99,Ren Okami,False,1710722873,Siren,57
True,2865,25,Nutella Waffeles,False,1710721990,Adamantoise,73
True,3022,99,M'yw Tyw,False,1710721978,Siren,57
True,2820,99,Ultir Amih,False,1710721856,Midgardsormr,65
True,5999,5,Masya Lihzey,False,1710721214,Faerie,54
True,5999,5,Masya Lihzey,False,1710721209,Faerie,54
True,2889,99,Diva Depressao,False,1710721131,Jenova,40
True,2969,99,Aello Incubo,False,1710720551,Cactuar,79
True,3095,33,Silent Typhoon,False,1710720330,Faerie,54
True,2865,22,Yae Kagura,False,1710720284,Sargatanas,99
True,2820,99,Chino Kafuu,False,1710720204,Midgardsormr,65
True,2865,99,Cotota Ura,False,1710720042,Adamantoise,73
True,2969,99,Ebisu Fukujin,False,1710719918,Cactuar,79
True,3095,99,Weeb Alert,False,1710719883,Faerie,54
True,2999,25,Seren Vesper,False,1710719753,Gilgamesh,63
True,2864,50,Blythe Cross,False,1710719725,Adamantoise,73
True,2863,99,Blythe Cross,False,1710719722,Adamantoise,73
True,3023,33,Kai Zi,False,1710719647,Siren,57
True,3095,33,Adrian Calderyen,False,1710719504,Faerie,54
True,2889,99,Nezzie Bun,False,1710719421,Jenova,40
True,3022,60,Samire Blue,False,1710719320,Siren,57
True,3095,33,Samire Blue,False,1710719235,Faerie,54
True,3095,99,Metri Rayne,False,1710718887,Faerie,54
True,2400,10,Ariane Sephaine,False,1710718440,Cactuar,79
True,2400,10,Ariane Sephaine,False,1710718438,Cactuar,79
True,3095,33,Bishi Fishy,False,1710717982,Faerie,54
True,3095,33,Bishi Fishy,False,1710717980,Faerie,54
True,3095,33,Bishi Fishy,False,1710717979,Faerie,54
True,3095,33,Bishi Fishy,False,1710717978,Faerie,54
True,3095,33,Bishi Fishy,False,1710717977,Faerie,54
True,2999,99,Adelaide Marmalade,False,1710717891,Gilgamesh,63
True,2818,99,Fae'ryn Yuvone,False,1710717776,Midgardsormr,65
True,2818,99,Fae'ryn Yuvone,False,1710717774,Midgardsormr,65
True,2817,99,Fae'ryn Yuvone,False,1710717773,Midgardsormr,65
True,2869,99,Jay D',False,1710717729,Adamantoise,73
True,3095,99,Cap Stone,False,1710717384,Faerie,54
True,3095,99,Cap Stone,False,1710717382,Faerie,54
True,2999,99,W'shian Dias,False,1710717013,Gilgamesh,63
True,2694,20,Mikh'a Elakha,False,1710716902,Gilgamesh,63
True,2694,20,Mikh'a Elakha,False,1710716901,Gilgamesh,63
True,2689,20,Mikh'a Elakha,False,1710716900,Gilgamesh,63
True,2689,20,Mikh'a Elakha,False,1710716899,Gilgamesh,63
True,2689,20,Mikh'a Elakha,False,1710716898,Gilgamesh,63
True,2689,20,Mikh'a Elakha,False,1710716897,Gilgamesh,63
True,2689,20,Mikh'a Elakha,False,1710716896,Gilgamesh,63
True,2689,20,Mikh'a Elakha,False,1710716895,Gilgamesh,63
True,2689,20,Mikh'a Elakha,False,1710716894,Gilgamesh,63
True,2688,7,Mikh'a Elakha,False,1710716893,Gilgamesh,63
True,2600,99,Mikh'a Elakha,False,1710716892,Gilgamesh,63
True,2600,99,Mikh'a Elakha,False,1710716891,Gilgamesh,63
True,4991,9,Panha Polaali,False,1710716865,Midgardsormr,65
True,2818,25,Panha Polaali,False,1710716857,Midgardsormr,65
True,2890,99,Kuinn Noshiro,False,1710716729,Jenova,40
True,2600,99,Kirk Ortsol,False,1710716224,Gilgamesh,63
True,3095,99,Katarina Ivy,False,1710716158,Faerie,54
True,2855,51,Celeste Rin,False,1710716147,Sargatanas,99
True,2600,99,Dylan Traver,False,1710715814,Gilgamesh,63
True,2894,25,Bei Bei,False,1710715614,Jenova,40
True,2894,25,K'atto Minsc,False,1710715511,Jenova,40
True,3095,99,Wave Blaze,False,1710715436,Faerie,54
True,2818,99,Asa Aya,False,1710715422,Midgardsormr,65
True,2689,20,Shozan Hawkes,False,1710715260,Gilgamesh,63
True,2689,20,Rod Dragneel,False,1710715103,Gilgamesh,63
True,2689,25,Rod Dragneel,False,1710715101,Gilgamesh,63
True,2689,25,Rod Dragneel,False,1710715099,Gilgamesh,63
True,2600,99,Ji Yoon,False,1710714503,Gilgamesh,63
True,2600,99,Ji Yoon,False,1710714501,Gilgamesh,63
True,2854,99,Tiara Makinagi,False,1710714454,Sargatanas,99
True,2870,99,Luccy Reggeir,False,1710714393,Adamantoise,73
True,3094,99,Jeff Fahfah,False,1710713728,Faerie,54
True,2869,99,Reci Tumbleweed,False,1710713542,Adamantoise,73
True,2600,99,Ayvrielle Du'faigh,False,1710712612,Gilgamesh,63
True,2872,33,Aleratha Nyana,False,1710712447,Adamantoise,73
True,2400,10,Aleratha Nyana,False,1710712369,Cactuar,79
True,2689,20,Zigge Voss,False,1710711665,Gilgamesh,63
True,2689,20,Zigge Voss,False,1710711663,Gilgamesh,63
True,2689,25,Zigge Voss,False,1710711640,Gilgamesh,63
True,3023,99,Yamila Ren,False,1710711570,Siren,57
True,2870,99,R'yoji Khota,False,1710711381,Adamantoise,73
True,2858,99,Kekari Gekari,False,1710710148,Sargatanas,99
True,2817,99,Mitsu K'tal,False,1710709764,Midgardsormr,65
True,2870,33,Debbie Harry,False,1710708742,Adamantoise,73
True,2970,99,Nayuta Eternal,False,1710708498,Cactuar,79
True,3095,99,Delphin Lenedith,False,1710708486,Faerie,54
True,2818,25,Enkhtuya Sagahl,False,1710708193,Midgardsormr,65
True,2818,25,Enkhtuya Sagahl,False,1710708192,Midgardsormr,65
True,2818,25,Enkhtuya Sagahl,False,1710708191,Midgardsormr,65
True,3095,99,Alastor Sidero,False,1710707877,Faerie,54
True,3023,99,Happy Beginning,False,1710706378,Siren,57
True,3096,33,Feron Sevas,False,1710705674,Faerie,54
True,2872,33,Drake Bluefire,False,1710705629,Adamantoise,73
True,2871,30,Katnip Scholarship,False,1710705552,Adamantoise,73
True,2817,30,Seda Mujuuk,False,1710705347,Midgardsormr,65
True,2817,30,Seda Mujuuk,False,1710705346,Midgardsormr,65
True,2894,99,Kana Chan,False,1710705302,Jenova,40
True,2993,19,Amiria Centani,False,1710705047,Siren,57
True,2859,25,Krunkledunk Win,False,1710704918,Sargatanas,99
True,2871,99,Just Simpa,False,1710704660,Adamantoise,73
True,2871,99,Just Simpa,False,1710704645,Adamantoise,73
True,2871,99,Akiko Umu,False,1710704423,Adamantoise,73
True,2450,10,Watermelon B-b-baka,False,1710704167,Cactuar,79
True,2450,10,Watermelon B-b-baka,False,1710704166,Cactuar,79
True,2450,10,Watermelon B-b-baka,False,1710704165,Cactuar,79
True,3096,33,Lethaline Loire,False,1710704149,Faerie,54
True,2689,25,Bryllyg Beltix,False,1710702595,Gilgamesh,63
True,2970,99,Zoe Dalsha,False,1710702484,Cactuar,79
True,2689,99,Scheherazade Rukh,False,1710702240,Gilgamesh,63
True,2689,99,Noamy Dragonblood,False,1710701783,Gilgamesh,63
True,3096,99,Duckson Duckboi,False,1710700159,Faerie,54
True,2859,99,Freya White,False,1710698439,Sargatanas,99
True,2970,99,Alys Yaxin,False,1710698236,Cactuar,79
True,3097,99,Mechanized Memories,False,1710697182,Faerie,54
True,2894,99,Erumei Nyanko,False,1710696902,Jenova,40
True,2689,99,Roselia Harini,False,1710696197,Gilgamesh,63
True,2874,99,That Spross,False,1710695866,Adamantoise,73
True,2874,99,That Spross,False,1710695864,Adamantoise,73
True,2874,99,That Spross,False,1710695863,Adamantoise,73
True,2971,33,Lunidia Altis,False,1710695420,Cactuar,79
True,2689,99,Agreed Indeed,False,1710694605,Gilgamesh,63
True,2818,25,Mei Yura,False,1710692467,Midgardsormr,65
True,3024,99,Viv Morrigan,False,1710691339,Siren,57
True,2689,25,Mal Reynolds,False,1710688271,Gilgamesh,63
True,2689,99,Mal Reynolds,False,1710688267,Gilgamesh,63
True,2689,99,Mal Reynolds,False,1710688264,Gilgamesh,63
True,2689,99,Mal Reynolds,False,1710688262,Gilgamesh,63
True,2689,99,Mal Reynolds,False,1710688261,Gilgamesh,63
True,2689,99,Mal Reynolds,False,1710688260,Gilgamesh,63
True,2689,99,Mal Reynolds,False,1710688259,Gilgamesh,63
True,2689,99,Mal Reynolds,False,1710688258,Gilgamesh,63
True,2689,99,Mal Reynolds,False,1710688257,Gilgamesh,63
True,2689,99,Mal Reynolds,False,1710688256,Gilgamesh,63
True,2689,99,Mal Reynolds,False,1710688255,Gilgamesh,63
True,2689,99,Mal Reynolds,False,1710688254,Gilgamesh,63
True,2689,99,Mal Reynolds,False,1710688253,Gilgamesh,63
True,2689,99,Mal Reynolds,False,1710688252,Gilgamesh,63
True,2689,99,Mal Reynolds,False,1710688251,Gilgamesh,63
